Job Title,Company,Location,Job link
Account Executive,Equativ,New York,https://www.welcometothejungle.com/en/companies/equativ/jobs/senior-account-executive_new-york
"Sales Specialist, Main Floor, Maison Madison Flagship",Hermès,New York,https://www.welcometothejungle.com/en/companies/hermes/jobs/sales-specialist-main-floor-maison-madison-flagship_new-york_HERMS_kzpJzZZ
"Operations Manager, Palo Alto",Hermès,Palo Alto,https://www.welcometothejungle.com/en/companies/hermes/jobs/operations-manager-palo-alto_palo-alto
"Sales Specialist, Beverly Hills Flagship",Hermès,Beverly Hills,https://www.welcometothejungle.com/en/companies/hermes/jobs/sales-specialist-beverly-hills-flagship_beverly-hls
"Sales Specialist, Main Floor, Maison Madison Flagship",Hermès,New York,https://www.welcometothejungle.com/en/companies/hermes/jobs/sales-specialist-main-floor-maison-madison-flagship_new-york_HERMS_qyWZALg
"Sales Specialist, Las Vegas Crystals",Hermès,Las Vegas,https://www.welcometothejungle.com/en/companies/hermes/jobs/sales-specialist-las-vegas-crystals_las-vegas_HERMS_ox5OO90
PRODUCTION MACHINE OPERATOR,LISI,Torrance,https://www.welcometothejungle.com/en/companies/lisi/jobs/production-machine-operator_torrance_LISI_mW2Vqle
PRODUCTION MACHINE OPERATOR,LISI,Torrance,https://www.welcometothejungle.com/en/companies/lisi/jobs/production-machine-operator_torrance_LISI_3pd9yQj
PRODUCTION SPECIALTY LEVEL II-Thread Roll,LISI,Torrance,https://www.welcometothejungle.com/en/companies/lisi/jobs/production-specialty-level-ii-thread-roll_torrance_LISI_DPxYAm0
PRODUCTION MACHINE LEVEL I (C SHIFT),LISI,Torrance,https://www.welcometothejungle.com/en/companies/lisi/jobs/production-machine-level-i-c-shift_torrance_LISI_qR79QJy
PRODUCTION MACHINE LEVEL I (C SHIFT),LISI,Torrance,https://www.welcometothejungle.com/en/companies/lisi/jobs/production-machine-level-i-c-shift_torrance_LISI_GNPZZNA
PRODUCTION SPECIALTY LEVEL II-Thread Roll,LISI,Torrance,https://www.welcometothejungle.com/en/companies/lisi/jobs/production-specialty-level-ii-thread-roll_torrance_LISI_J3mZjAb
Growth Marketing Manager - US - M/F/D,AB Tasty,New York,https://www.welcometothejungle.com/en/companies/ab-tasty/jobs/growth-marketing-manager-us-m-f-d_new-york
Project Manager- Distributions Center,Safran Electronics & Defense,Grand Prairie,https://www.welcometothejungle.com/en/companies/safran-electronics-defense-fr/jobs/project-manager-distributions-center_grand-prairie
